time,force_1,force_2,acc_1,acc_2,acc_3,acc_4
72.1,1.057329,1.057329,0.001999168,0.001629104,0.00161137,0.001993968
72.105,0.6830371,0.6830371,0.001991997,0.0015725,0.001605282,0.001983888
72.11,0.1816325,0.1816325,0.001930869,0.001554244,0.001556437,0.001937566
72.115,-0.04278557,-0.04278557,0.001815214,0.001554566,0.001585238,0.001816242
72.12,-0.6806689,-0.6806689,0.001625519,0.001634391,0.001585097,0.001635646
72.125,-2.130073,-2.130073,0.001309848,0.001623475,0.001638816,0.001337252
72.13,-1.412927,-1.412927,0.0008714436,0.001677581,0.00169632,0.0009005214
72.135,-0.7426453,-0.7426453,0.0003699795,0.001684883,0.001688081,0.0003652648
72.14,-0.8929664,-0.8929664,-0.0001651289,0.001637242,0.001650265,-0.0001497228
72.145,0.2893606,0.2893606,-0.0006556403,0.001579542,0.00157037,-0.0006549432
72.15,0.8114937,0.8114937,-0.001004921,0.001398645,0.001390966,-0.0009843916
72.155,-0.1284392,-0.1284392,-0.001214091,0.001133559,0.001113838,-0.001206452
72.16,1.408917,1.408917,-0.001276554,0.0007738386,0.0007779479,-0.001247783
72.165,-0.7828977,-0.7828977,-0.001097149,0.0003757844,0.0003699758,-0.00110714
72.17,-0.1355371,-0.1355371,-0.0009024707,-0.0001093034,-0.0001457584,-0.0008890381
72.175,-0.05098718,-0.05098718,-0.000661211,-0.0005968712,-0.0006042343,-0.0006625802
72.18,1.092186,1.092186,-0.000418519,-0.001083027,-0.001122434,-0.0004154756
72.185,0.1058871,0.1058871,-0.0001057559,-0.001624976,-0.00158823,-9.284531e-05
72.19,0.1335689,0.1335689,0.000137637,-0.001990514,-0.002028768,0.0001340036
72.195,-1.654843,-1.654843,0.0003078679,-0.002314258,-0.002360266,0.0003026668
72.2,-0.8999067,-0.8999067,0.0002548899,-0.002579042,-0.002577766,0.0002501297
72.205,1.095952,1.095952,3.008758e-05,-0.002750689,-0.002780866,3.74757e-05
72.21,-2.075342,-2.075342,-0.0002498401,-0.002804824,-0.002836662,-0.0002467712
72.215,1.342993,1.342993,-0.0007263939,-0.002818974,-0.002811014,-0.0007111213
72.22,0.4996645,0.4996645,-0.001174462,-0.002717056,-0.002757029,-0.00117975
72.225,-0.7475213,-0.7475213,-0.001644733,-0.002599085,-0.002625964,-0.001651387
72.23,-0.832049,-0.832049,-0.002146882,-0.002461554,-0.002444595,-0.002134494
72.235,1.895955,1.895955,-0.0025797,-0.002299514,-0.002326301,-0.002553838
72.24,1.411406,1.411406,-0.002780615,-0.002208295,-0.002174905,-0.002801704
72.245,-0.1194408,-0.1194408,-0.002850696,-0.002163731,-0.002148502,-0.002867004
72.25,0.1345917,0.1345917,-0.002758445,-0.002094852,-0.002071147,-0.002765215
72.255,-0.6461814,-0.6461814,-0.002558569,-0.002111345,-0.002140584,-0.002570274
72.26,0.134784,0.134784,-0.00226823,-0.002137928,-0.002152541,-0.00230825
72.265,-0.6739037,-0.6739037,-0.001955731,-0.002212454,-0.002220916,-0.001932523
72.27,-0.07854302,-0.07854302,-0.001553616,-0.002291803,-0.002250171,-0.001575867
72.275,1.810329,1.810329,-0.001162792,-0.002321169,-0.00231607,-0.001184015
72.28,-0.09561405,-0.09561405,-0.0007090046,-0.002329377,-0.002323325,-0.0007082533
72.285,-1.048022,-1.048022,-0.0002776916,-0.0022893,-0.002273984,-0.0003042759
72.29,-1.366372,-1.366372,1.043927e-06,-0.002173762,-0.002121491,-7.395623e-06
72.295,0.1271178,0.1271178,0.000115948,-0.001971977,-0.001961203,0.0001375727
72.3,-0.7608952,-0.7608952,0.000170232,-0.001756643,-0.001741487,0.0001698347
72.305,0.2466031,0.2466031,8.726739e-05,-0.00140527,-0.001436592,9.968237e-05
72.31,-1.619503,-1.619503,-6.193899e-05,-0.001080021,-0.001073797,-6.262325e-05
72.315,0.6902501,0.6902501,-0.0003089657,-0.0006743859,-0.0006868945,-0.0003079113
72.32,-1.060165,-1.060165,-0.0005602964,-0.0002716377,-0.0002539832,-0.0005524759
72.325,0.04629726,0.04629726,-0.0007819157,0.0001040936,9.635844e-05,-0.0007888949
72.33,-0.3383032,-0.3383032,-0.0009911864,0.0004609535,0.000470546,-0.00100424
72.335,1.718389,1.718389,-0.001082494,0.0007327188,0.0007544649,-0.00109657
72.34,0.1714892,0.1714892,-0.001001845,0.0009466875,0.0009464447,-0.001000009
72.345,1.945472,1.945472,-0.0007480703,0.001052234,0.001066939,-0.0007600509
72.35,0.5607424,0.5607424,-0.0003296863,0.001176189,0.001182295,-0.0003449067
72.355,1.425406,1.425406,0.0002183313,0.001227992,0.001175014,0.0002012551
72.36,-0.2087982,-0.2087982,0.0008758849,0.00118655,0.00119476,0.0008518978
72.365,0.345503,0.345503,0.001467002,0.001201619,0.001215738,0.00147802
72.37,1.218644,1.218644,0.002060439,0.001194303,0.001167154,0.002067274
72.375,0.9049599,0.9049599,0.002594133,0.001286623,0.001265196,0.002577616
72.38,0.5309933,0.5309933,0.00305398,0.001403447,0.001383644,0.00307555
72.385,-0.3279348,-0.3279348,0.003360266,0.001588697,0.0015869,0.003346699
72.39,-0.1587765,-0.1587765,0.003465303,0.001867269,0.001850547,0.003447001
72.395,1.137662,1.137662,0.003384574,0.00223826,0.002262315,0.003377252
72.4,1.345911,1.345911,0.003228008,0.002638576,0.002640623,0.003226537
72.405,-0.5928627,-0.5928627,0.003009369,0.003064468,0.00305064,0.002994956
72.41,-0.743759,-0.743759,0.002665319,0.003518824,0.003550724,0.002665041
72.415,-0.9041338,-0.9041338,0.002243,0.003996463,0.004005504,0.002225862
72.42,0.8297006,0.8297006,0.001762324,0.004366089,0.004377632,0.001756448
72.425,-0.929475,-0.929475,0.001358203,0.00469105,0.004717859,0.001356531
72.43,0.8176034,0.8176034,0.0009942401,0.004905421,0.004860343,0.001025102
72.435,0.5456903,0.5456903,0.0008413538,0.004955108,0.004994484,0.0008622833
72.44,-0.5450918,-0.5450918,0.0008384353,0.004904764,0.004917531,0.0008267114
72.445,1.563859,1.563859,0.0009409341,0.004764845,0.00472239,0.0009321514
72.45,-1.462259,-1.462259,0.001234079,0.004428054,0.004448293,0.001240894
72.455,1.659533,1.659533,0.00155052,0.004053557,0.004049351,0.001557292
72.46,0.3188859,0.3188859,0.001990381,0.003611487,0.003594764,0.001986361
72.465,-2.073466,-2.073466,0.002441077,0.00307111,0.003091751,0.002427253
72.47,1.59188,1.59188,0.002720228,0.002548743,0.00256444,0.002705038
72.475,0.9722125,0.9722125,0.002950921,0.002088347,0.002059065,0.002980497
72.48,-0.4282117,-0.4282117,0.003119991,0.001658345,0.001630809,0.003149114
72.485,-0.9647206,-0.9647206,0.003130384,0.001310118,0.00127989,0.003128205
72.49,-1.569067,-1.569067,0.002882577,0.001050361,0.001030927,0.002865662
72.495,2.415446,2.415446,0.002366115,0.0008605779,0.0008506905,0.002364888
72.5,-0.9233819,-0.9233819,0.001860922,0.0006869002,0.0007298882,0.001871979
72.505,-1.263589,-1.263589,0.001232098,0.0006627191,0.0006523412,0.001206341
72.51,0.2679191,0.2679191,0.0004211679,0.0005927074,0.0005742039,0.0004351295
72.515,-1.637893,-1.637893,-0.0003337732,0.0005179579,0.0005506568,-0.0003782806
72.52,-0.9815484,-0.9815484,-0.001186859,0.0004440026,0.0004586911,-0.001179435
72.525,0.9949692,0.9949692,-0.001942113,0.0002537527,0.0002543539,-0.001937559
72.53,0.4642106,0.4642106,-0.002494419,6.767215e-06,2.183036e-05,-0.002507627
72.535,-0.38637,-0.38637,-0.002838658,-0.0003059713,-0.0003123619,-0.002841254
72.54,0.01830667,0.01830667,-0.003001392,-0.000770299,-0.0007469509,-0.002979399
72.545,-0.4424705,-0.4424705,-0.002962638,-0.001282638,-0.00129895,-0.002930985
72.55,-0.06199781,-0.06199781,-0.002795376,-0.001928104,-0.001926668,-0.002782552
72.555,-0.7618114,-0.7618114,-0.002530747,-0.002561274,-0.002583501,-0.002543227
72.56,-0.5802393,-0.5802393,-0.002217766,-0.003218337,-0.003243112,-0.002210291
72.565,-0.6106781,-0.6106781,-0.001896416,-0.003851335,-0.00386256,-0.00192074
72.57,-0.7258609,-0.7258609,-0.001660374,-0.004422959,-0.004442093,-0.00166401
72.575,1.043911,1.043911,-0.00152416,-0.0049148,-0.004944173,-0.001519981
72.58,0.7701174,0.7701174,-0.001401584,-0.005303496,-0.00529182,-0.001413577
72.585,-0.9323633,-0.9323633,-0.001381399,-0.005593564,-0.005566782,-0.001353664
72.59,-1.194394,-1.194394,-0.001486345,-0.005670606,-0.005677799,-0.001488711
72.595,-0.1572766,-0.1572766,-0.001801636,-0.005719162,-0.005701092,-0.001798134
72.6,2.155288,2.155288,-0.002203383,-0.005577691,-0.005539931,-0.002199228
72.605,-1.027705,-1.027705,-0.00255716,-0.005350408,-0.005324573,-0.002557448
72.61,-0.1612244,-0.1612244,-0.00297033,-0.005031588,-0.005027339,-0.00296783
72.615,0.08872041,0.08872041,-0.003391044,-0.004711972,-0.004710259,-0.003361409
72.62,-0.1086422,-0.1086422,-0.003693013,-0.004318823,-0.004354367,-0.003701893
72.625,-0.4582099,-0.4582099,-0.003944086,-0.004021625,-0.003987747,-0.003941542
72.63,1.15508,1.15508,-0.004080983,-0.003691403,-0.003651111,-0.004099526
72.635,0.4544586,0.4544586,-0.004009965,-0.003426567,-0.003389102,-0.003985307
72.64,0.8458053,0.8458053,-0.003736399,-0.00316994,-0.003176964,-0.003720582
72.645,0.5893799,0.5893799,-0.003215358,-0.00296496,-0.002961988,-0.003235842
72.65,0.8939483,0.8939483,-0.002613478,-0.002761907,-0.002763807,-0.002598231
72.655,1.584406,1.584406,-0.001845402,-0.002609666,-0.002614287,-0.001866126
72.66,1.331044,1.331044,-0.0009919627,-0.002446922,-0.002445747,-0.0009786525
72.665,2.324804,2.324804,-5.547857e-05,-0.002233818,-0.002235754,-5.823375e-05
72.67,1.217341,1.217341,0.0009127312,-0.001917803,-0.001901944,0.0009268987
72.675,-0.6694468,-0.6694468,0.001801812,-0.001508088,-0.001546901,0.001801526
72.68,0.847312,0.847312,0.002467059,-0.001016074,-0.001004884,0.002462501
72.685,0.7104352,0.7104352,0.002934855,-0.0003594012,-0.000342083,0.002942456
72.69,1.920295,1.920295,0.003242733,0.0004237195,0.0004382154,0.00325645
72.695,-0.9671585,-0.9671585,0.003426992,0.001294022,0.001309893,0.003447371
72.7,0.5579511,0.5579511,0.003362632,0.002322015,0.002315605,0.003385345
72.705,-0.6810703,-0.6810703,0.003186735,0.003320793,0.003340678,0.003201643
72.71,0.5125451,0.5125451,0.002893021,0.004362481,0.004370467,0.002905638
72.715,-0.2147467,-0.2147467,0.002581596,0.005389628,0.005372341,0.002575185
72.72,0.4794688,0.4794688,0.002310484,0.006269164,0.006269245,0.00228247
72.725,-1.410338,-1.410338,0.002100441,0.00708724,0.007097226,0.002107049
72.73,0.7932265,0.7932265,0.001993155,0.007665915,0.007718179,0.002003024
72.735,0.2060595,0.2060595,0.00204968,0.008152376,0.008131937,0.002069864
72.74,0.1521929,0.1521929,0.002341736,0.008391403,0.008396238,0.002326252
72.745,1.950228,1.950228,0.002777631,0.008440732,0.008486789,0.002795481
72.75,-0.3824834,-0.3824834,0.003453362,0.008347136,0.00837758,0.003476814
72.755,0.3422654,0.3422654,0.004200893,0.008129317,0.008129304,0.004196209
72.76,0.1002707,0.1002707,0.004959367,0.007771742,0.007771584,0.004944494
72.765,0.1980392,0.1980392,0.005640263,0.007397481,0.007376446,0.005668499
72.77,2.221804,2.221804,0.006265749,0.006964973,0.006979288,0.006267165
72.775,0.06380709,0.06380709,0.006778462,0.006557787,0.006613694,0.006785529
72.78,-0.5672798,-0.5672798,0.00708791,0.006262602,0.00626645,0.007076396
72.785,1.870903,1.870903,0.007097398,0.005987451,0.005993633,0.007083034
72.79,-0.3076888,-0.3076888,0.006911232,0.005771347,0.005814831,0.006910667
72.795,-1.605178,-1.605178,0.00640642,0.005711491,0.005662539,0.006430702
72.8,-0.7408437,-0.7408437,0.005631815,0.00566347,0.005667235,0.005626674
72.805,-1.246587,-1.246587,0.004582734,0.005645417,0.005658348,0.004605165
72.81,-1.799965,-1.799965,0.00340974,0.00562608,0.005608496,0.003393299
72.815,-0.363015,-0.363015,0.002096945,0.005576095,0.005591684,0.00207846
72.82,-0.07021597,-0.07021597,0.0008271268,0.005371636,0.005374703,0.0008135931
72.825,1.180528,1.180528,-0.0002828538,0.005051609,0.005038376,-0.0002700474
72.83,0.6294016,0.6294016,-0.001077252,0.00451755,0.004497465,-0.001085584
72.835,0.5838343,0.5838343,-0.001585786,0.003801969,0.003803126,-0.001579978
72.84,-0.89321,-0.89321,-0.001784533,0.002887531,0.002903495,-0.001782148
72.845,0.8849333,0.8849333,-0.001781209,0.001842871,0.001873237,-0.001771302
72.85,1.391233,1.391233,-0.00155495,0.0006729067,0.0006725804,-0.001518215
72.855,0.3945709,0.3945709,-0.00108757,-0.0006004795,-0.0005978591,-0.001085403
72.86,0.4225175,0.4225175,-0.0005214528,-0.001839022,-0.001896468,-0.0005408262
72.865,-1.264692,-1.264692,-5.059645e-05,-0.00307278,-0.003110434,-4.289423e-05
72.87,1.054436,1.054436,0.0002692629,-0.00421775,-0.004240282,0.0002695153
72.875,1.780831,1.780831,0.0004441302,-0.00515422,-0.005151111,0.0004249616
72.88,0.3229524,0.3229524,0.0004731599,-0.005886828,-0.005888893,0.0004775296
72.885,-0.5943573,-0.5943573,0.0002629535,-0.006455588,-0.006428008,0.0002648335
72.89,-0.1619949,-0.1619949,-0.0002587261,-0.006736882,-0.006723495,-0.0002394855
72.895,-0.4204207,-0.4204207,-0.001054892,-0.006841953,-0.006789625,-0.001015407
72.9,-0.3604497,-0.3604497,-0.002006374,-0.006733384,-0.0067495,-0.002007878
72.905,0.6479831,0.6479831,-0.003106885,-0.006518077,-0.006518048,-0.003097914
72.91,0.2794641,0.2794641,-0.004234024,-0.006166583,-0.006181695,-0.004214621
72.915,1.003937,1.003937,-0.005219434,-0.005842478,-0.005859725,-0.005220065
72.92,0.3709025,0.3709025,-0.005976814,-0.005490627,-0.005502337,-0.005982902
72.925,-0.864088,-0.864088,-0.006533295,-0.005254072,-0.005236151,-0.006526022
72.93,-0.500692,-0.500692,-0.006818811,-0.005049377,-0.00506523,-0.006818283
72.935,-0.5628411,-0.5628411,-0.006806368,-0.004985556,-0.004985442,-0.006865321
72.94,-0.1864701,-0.1864701,-0.006608634,-0.004970224,-0.004998727,-0.00662167
72.945,1.794714,1.794714,-0.006095622,-0.00512378,-0.005121969,-0.006112926
72.95,1.9549,1.9549,-0.005231012,-0.005299812,-0.005303929,-0.005240673
72.955,0.8366012,0.8366012,-0.004102182,-0.005505063,-0.005487933,-0.004118219
72.96,0.1187638,0.1187638,-0.002863182,-0.005708485,-0.005677836,-0.002829971
72.965,-1.361652,-1.361652,-0.001653948,-0.005817489,-0.005790213,-0.001620417
72.97,0.2200083,0.2200083,-0.0005904036,-0.005761474,-0.005752754,-0.0006020847
72.975,-0.7900073,-0.7900073,0.0002428705,-0.005591775,-0.00557598,0.0002260985
72.98,1.630522,1.630522,0.000799515,-0.005134868,-0.005146619,0.000795153
72.985,-1.606106,-1.606106,0.00117958,-0.004554262,-0.004568436,0.001152092
72.99,0.3844843,0.3844843,0.001212143,-0.003776638,-0.003741446,0.001185396
72.995,-0.8742394,-0.8742394,0.001002856,-0.002789098,-0.002753421,0.0009933984
73.0,-0.009515185,-0.009515185,0.0005780239,-0.001683186,-0.001675655,0.0005738358
73.005,0.6660682,0.6660682,3.885094e-05,-0.0005446473,-0.0005154485,5.069084e-05
73.01,1.021969,1.021969,-0.0004300383,0.0006089224,0.0006241451,-0.0004138784
73.015,-0.0606902,-0.0606902,-0.0008209956,0.001764249,0.001766743,-0.0008064968
73.02,0.7612166,0.7612166,-0.001050023,0.002804512,0.00279709,-0.001029879
73.025,-0.6624701,-0.6624701,-0.001018286,0.003680159,0.003694568,-0.001007051
73.03,0.2455384,0.2455384,-0.0008146699,0.004398775,0.004380653,-0.0008068909
73.035,1.002207,1.002207,-0.0004046113,0.004941223,0.004924369,-0.0003724565
73.04,0.3320995,0.3320995,0.0003337765,0.005304711,0.005306301,0.00033926
73.045,-0.5293437,-0.5293437,0.001253201,0.005424351,0.005471626,0.00124546
73.05,-0.2790424,-0.2790424,0.002255032,0.005509201,0.005494617,0.002270203
73.055,1.015656,1.015656,0.003282644,0.005505248,0.005484456,0.0032923
73.06,-1.091845,-1.091845,0.004358267,0.005430328,0.00541551,0.004327157
73.065,-0.9443151,-0.9443151,0.005207863,0.005318749,0.005328845,0.005218316
73.07,0.6015888,0.6015888,0.005850597,0.00528344,0.005302078,0.005860066
73.075,-0.4391436,-0.4391436,0.006304014,0.005336487,0.005327968,0.006310402
73.08,-1.453058,-1.453058,0.006486444,0.005387327,0.005416832,0.006496786
73.085,1.350819,1.350819,0.006318508,0.00555892,0.005580109,0.006337969
73.09,-1.0996,-1.0996,0.005959722,0.005811081,0.005772246,0.005960533
73.095,-0.19943,-0.19943,0.0053796,0.006048224,0.006044135,0.005366177
73.1,-0.6195206,-0.6195206,0.004611786,0.006332177,0.006318625,0.004598331
73.105,-0.2976835,-0.2976835,0.003711444,0.00656724,0.006608249,0.003757171
73.11,-0.8846195,-0.8846195,0.002841362,0.006714551,0.006728304,0.002853018
73.115,0.7142792,0.7142792,0.001980398,0.006759223,0.006764937,0.00195978
73.12,0.1108235,0.1108235,0.001256279,0.006679921,0.006646211,0.001270039
73.125,0.9836536,0.9836536,0.0007471588,0.006379761,0.006401634,0.0007527302
73.13,-0.6091682,-0.6091682,0.0005029877,0.005899918,0.005897283,0.0004864384
73.135,2.133022,2.133022,0.0004031042,0.005295962,0.005283447,0.0004181714
73.14,-1.904649,-1.904649,0.0005980339,0.004435552,0.004483683,0.0005975094
73.145,-1.585135,-1.585135,0.0008332649,0.003596068,0.00356519,0.0008261654
73.15,1.753085,1.753085,0.001052511,0.00257266,0.00260932,0.001070596
73.155,0.4740417,0.4740417,0.001368893,0.001546031,0.001556468,0.001372111
73.16,0.3413861,0.3413861,0.001684631,0.0005285122,0.0005457633,0.001688184
73.165,0.4312753,0.4312753,0.001924801,-0.0004121426,-0.0004530877,0.001928353
73.17,0.5712073,0.5712073,0.002003538,-0.001296031,-0.001280253,0.002000493
73.175,0.2997677,0.2997677,0.001914221,-0.002035518,-0.002010471,0.001916216
73.18,-0.9659045,-0.9659045,0.001613151,-0.002639397,-0.00261768,0.001618585
73.185,0.8181909,0.8181909,0.001063374,-0.003069913,-0.003064377,0.001063707
73.19,0.6606782,0.6606782,0.0003711491,-0.003336946,-0.003360424,0.0003637396
73.195,1.428431,1.428431,-0.0004710383,-0.003509216,-0.003511648,-0.0004599401
73.2,1.764241,1.764241,-0.001253263,-0.003552864,-0.003583632,-0.001283415
73.205,0.3304761,0.3304761,-0.002046172,-0.00359732,-0.003592778,-0.002065892
73.21,-1.227549,-1.227549,-0.002796244,-0.003570201,-0.003541851,-0.002775569
73.215,1.772523,1.772523,-0.003485041,-0.003508431,-0.003509155,-0.0034959
73.22,-1.01815,-1.01815,-0.004013059,-0.003501417,-0.003505486,-0.003981746
73.225,0.3379642,0.3379642,-0.004397232,-0.003550967,-0.003536018,-0.004401194
73.23,-0.2567339,-0.2567339,-0.004609549,-0.003627925,-0.003647084,-0.00459623
73.235,-0.4306254,-0.4306254,-0.004613703,-0.003757086,-0.003770917,-0.0046114
73.24,0.7643001,0.7643001,-0.004485121,-0.003996958,-0.003994867,-0.004465317
73.245,0.2444596,0.2444596,-0.004117943,-0.004241431,-0.00422804,-0.004131022
73.25,0.5132415,0.5132415,-0.003620039,-0.004500744,-0.004482699,-0.003609675
73.255,-0.8156863,-0.8156863,-0.003018194,-0.004755774,-0.004774323,-0.003006734
73.26,-0.174075,-0.174075,-0.002434114,-0.004942947,-0.004960481,-0.00242867
73.265,-0.769535,-0.769535,-0.001886408,-0.005105064,-0.005089261,-0.001889164
73.27,-0.1990716,-0.1990716,-0.001446263,-0.005109577,-0.005162353,-0.001459634
73.275,-0.1187622,-0.1187622,-0.001142274,-0.005080396,-0.005072697,-0.001155209
73.28,1.844304,1.844304,-0.0009338363,-0.004858426,-0.004886635,-0.0009550842
73.285,-0.2593885,-0.2593885,-0.0007923923,-0.004542429,-0.00452671,-0.0007693322
73.29,-2.125598,-2.125598,-0.0007599308,-0.004100225,-0.00411058,-0.0007580077
73.295,1.395092,1.395092,-0.000936924,-0.003597366,-0.003567055,-0.0009312658
73.3,0.4492594,0.4492594,-0.001117839,-0.002952911,-0.002919779,-0.001136307
73.305,-0.1310104,-0.1310104,-0.001324342,-0.002267468,-0.002268704,-0.001305044
73.31,-0.4372154,-0.4372154,-0.001487943,-0.001609887,-0.001546058,-0.001483351
73.315,-0.9469257,-0.9469257,-0.001666583,-0.0009501206,-0.0008917664,-0.001660755
73.32,1.938048,1.938048,-0.001768033,-0.0002867745,-0.0002581502,-0.00173229
73.325,0.05184489,0.05184489,-0.001660094,0.0003097905,0.0003125072,-0.001666124
73.33,-1.737751,-1.737751,-0.001406599,0.0008035383,0.0008175202,-0.001424409
73.335,0.32774,0.32774,-0.001130027,0.00118141,0.001149827,-0.001126529
73.34,1.206172,1.206172,-0.0006951148,0.001519641,0.001534742,-0.0006892982
73.345,0.1564347,0.1564347,-8.740264e-05,0.001773683,0.001752843,-7.143444e-05
73.35,-0.9015935,-0.9015935,0.0006041339,0.001971606,0.001929406,0.0005962192
73.355,-0.9910743,-0.9910743,0.001254077,0.002114261,0.002090274,0.001242811
73.36,-0.9173189,-0.9173189,0.00184937,0.00223325,0.002216493,0.00184041
73.365,1.521658,1.521658,0.002332302,0.002334773,0.002314386,0.002332999
73.37,-0.07166406,-0.07166406,0.002819474,0.002485038,0.002465876,0.002816726
73.375,-1.678724,-1.678724,0.003173267,0.002658706,0.002633729,0.0031446
73.38,0.3841339,0.3841339,0.003343111,0.002862387,0.002851883,0.003319904
73.385,0.1410368,0.1410368,0.003354033,0.00308669,0.003118355,0.003352234
73.39,-0.4488955,-0.4488955,0.003256102,0.003405523,0.003374869,0.003270527
73.395,-1.020407,-1.020407,0.003054759,0.003674353,0.003671908,0.003065395
73.4,-1.063895,-1.063895,0.002708643,0.003963124,0.003935155,0.002697981
73.405,1.086634,1.086634,0.002263541,0.004212894,0.004224737,0.002272313
73.41,0.2475129,0.2475129,0.001908632,0.004394476,0.004394091,0.001892588
73.415,0.4786437,0.4786437,0.00157232,0.004501924,0.004542225,0.0015727
73.42,0.2447588,0.2447588,0.001345419,0.004574685,0.004563111,0.001357359
73.425,0.3276887,0.3276887,0.001234966,0.00450901,0.004484375,0.001222451
73.43,-0.4683947,-0.4683947,0.001205351,0.004336756,0.004368362,0.001220994
73.435,-0.2058294,-0.2058294,0.001269227,0.004107283,0.00409186,0.001255638
73.44,1.164912,1.164912,0.001370329,0.003716746,0.003722676,0.001370446
73.445,1.41459,1.41459,0.001579458,0.003309075,0.003329875,0.001591016
73.45,-1.222092,-1.222092,0.00188048,0.002862084,0.002858342,0.001883655
73.455,-0.2082588,-0.2082588,0.002084042,0.002377373,0.002381157,0.002075002
73.46,0.8392854,0.8392854,0.002211055,0.001916008,0.001908148,0.002220717
73.465,1.88208,1.88208,0.002324982,0.001499638,0.001482072,0.002331297
73.47,1.78196,1.78196,0.002421844,0.001080242,0.001096408,0.002423659
73.475,-0.7957578,-0.7957578,0.002458044,0.0007534754,0.000766834,0.002473954
73.48,1.275046,1.275046,0.002354346,0.0005198758,0.0005199303,0.002375922
73.485,0.0586363,0.0586363,0.002138553,0.0003128661,0.000334687,0.002140326
73.49,1.044417,1.044417,0.001806125,0.0002328034,0.0002122564,0.001799674
73.495,0.7882787,0.7882787,0.001434463,0.0001945422,0.0002035327,0.0014086
73.5,-1.263964,-1.263964,0.0009723299,0.0002182425,0.0001953474,0.0009705121
73.505,0.549974,0.549974,0.0004138823,0.0002609631,0.000219246,0.0004193902
73.51,1.005697,1.005697,-0.0001431239,0.0002895236,0.0002878545,-0.0001280514
73.515,-0.02015526,-0.02015526,-0.0006070366,0.0003175274,0.0003095588,-0.000622095
73.52,-0.2463164,-0.2463164,-0.001019908,0.0003078039,0.0002935883,-0.001031026
73.525,-1.571664,-1.571664,-0.001339653,0.000240254,0.0002228025,-0.001356417
73.53,0.6836175,0.6836175,-0.001666672,0.000140884,0.0001231664,-0.001651055
73.535,0.2087484,0.2087484,-0.001799484,-6.834201e-05,-8.860452e-05,-0.001817911
73.54,-0.9221839,-0.9221839,-0.001816191,-0.0003192044,-0.0003570386,-0.001825364
73.545,-0.32584,-0.32584,-0.001727905,-0.0006775553,-0.0006569227,-0.00175641
73.55,0.1545032,0.1545032,-0.001595111,-0.001008554,-0.0010339,-0.001586074
73.555,-0.5586358,-0.5586358,-0.001372446,-0.001420301,-0.001417111,-0.001388676
73.56,0.002677128,0.002677128,-0.001168698,-0.001807572,-0.00182262,-0.001159031
73.565,-1.749933,-1.749933,-0.0009399879,-0.002229427,-0.002192251,-0.0009275581
73.57,1.349422,1.349422,-0.0008279489,-0.002508935,-0.002561849,-0.0007957602
73.575,0.01590928,0.01590928,-0.0006728366,-0.002812334,-0.002796311,-0.0006853379
73.58,-1.099354,-1.099354,-0.0006063539,-0.003002222,-0.00306362,-0.0006000457
73.585,-2.459709,-2.459709,-0.0006719088,-0.003150178,-0.003155529,-0.0006779259
73.59,1.029135,1.029135,-0.0009514859,-0.003260297,-0.003228809,-0.0009420736
73.595,0.5580916,0.5580916,-0.001268167,-0.003188073,-0.003177971,-0.001244307
73.6,0.2106857,0.2106857,-0.001549188,-0.003141733,-0.003144916,-0.001546923
73.605,0.863648,0.863648,-0.001807912,-0.003022733,-0.003023007,-0.001809135
73.61,0.8608984,0.8608984,-0.002016216,-0.002885277,-0.002930084,-0.002017548
73.615,0.1944381,0.1944381,-0.00217457,-0.002742032,-0.002720241,-0.002151112
73.62,-0.2542142,-0.2542142,-0.002214379,-0.002588377,-0.002574479,-0.002221003
73.625,-0.4171416,-0.4171416,-0.002243153,-0.002413834,-0.002456511,-0.002246541
73.63,0.420942,0.420942,-0.002215085,-0.002292542,-0.002290545,-0.002190004
73.635,1.397031,1.397031,-0.002081868,-0.002142786,-0.002149204,-0.00206639
73.64,-0.1029032,-0.1029032,-0.001810639,-0.001994922,-0.002000844,-0.001811649
73.645,1.476477,1.476477,-0.001492094,-0.001918305,-0.001903065,-0.001495729
73.65,0.3731525,0.3731525,-0.001075919,-0.001774791,-0.001793821,-0.001045829
73.655,0.380691,0.380691,-0.0005897411,-0.001606824,-0.00163483,-0.0005973833
73.66,2.405109,2.405109,-0.0001199549,-0.001463278,-0.001440956,-0.0001357727
73.665,1.652678,1.652678,0.0004226914,-0.001259262,-0.00122964,0.0004434176
73.67,1.678609,1.678609,0.001007908,-0.0009785839,-0.0009347685,0.0009883367
73.675,-0.7976137,-0.7976137,0.001549497,-0.0005985089,-0.000632271,0.001550673
73.68,2.192183,2.192183,0.001948402,-0.0001266264,-0.000124855,0.00195657
73.685,-0.08221679,-0.08221679,0.002283109,0.0003494607,0.0003612009,0.002287592
73.69,-0.2274912,-0.2274912,0.0024902,0.000951207,0.0009608421,0.002496195
73.695,-2.159248,-2.159248,0.002512357,0.001614119,0.001627198,0.002524972
73.7,0.3262908,0.3262908,0.002332836,0.002329813,0.002331916,0.002312831
73.705,-1.083354,-1.083354,0.002065889,0.003033074,0.003037482,0.002048033
73.71,0.4082538,0.4082538,0.001709924,0.003697874,0.00368661,0.001709406
73.715,-1.161565,-1.161565,0.001389339,0.004330861,0.004292128,0.001395168
73.72,1.7977,1.7977,0.001108289,0.004864602,0.004854739,0.001131947
